年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,Gap％,振幅％,MA5,MA10,MA20,MA5差％,MA20差％,週幾,成交量(千股)_log,成交量(千股)_rel20％,收盤價(元)_lag1,收盤價(元)_lag2,收盤價(元)_lag3,收盤價(元)_lag4,收盤價(元)_lag5,成交量(千股)_lag1,成交量(千股)_lag2,成交量(千股)_lag3,成交量(千股)_lag4,成交量(千股)_lag5,報酬率％_lag1,報酬率％_lag2,報酬率％_lag3,報酬率％_lag4,報酬率％_lag5,Gap％_lag1,Gap％_lag2,Gap％_lag3,Gap％_lag4,Gap％_lag5,振幅％_lag1,振幅％_lag2,振幅％_lag3,振幅％_lag4,振幅％_lag5,MA5差％_lag1,MA5差％_lag2,MA5差％_lag3,MA5差％_lag4,MA5差％_lag5,MA20差％_lag1,MA20差％_lag2,MA20差％_lag3,MA20差％_lag4,MA20差％_lag5,成交量(千股)_log_lag1,成交量(千股)_log_lag2,成交量(千股)_log_lag3,成交量(千股)_log_lag4,成交量(千股)_log_lag5,成交量(千股)_rel20％_lag1,成交量(千股)_rel20％_lag2,成交量(千股)_rel20％_lag3,成交量(千股)_rel20％_lag4,成交量(千股)_rel20％_lag5,TSM_ADR_close,TSM_ADR_ret1d
2024-07-10,251.1999969482422,254.8000030517578,246.11000061035156,252.58999633789062,8947.7,0.06338536099190772,-0.4872621175087022,3.4425395925782913,257.3059997558594,255.2029998779297,246.03199996948243,-1.8328384967484013,2.66550545019415,2,9.099263549322247,20.832404912863534,252.42999267578125,257.3699951171875,263.19000244140625,260.95001220703125,256.19000244140625,7014.9,6539.3,6562.1,4755.7,5130.6,-1.919416612319913,-2.2113329800642623,0.8583982102280396,1.8579998127419728,-0.007801808804708266,-0.49733799727278427,-0.6877151646353719,0.6782866184606995,0.30836821788255975,-0.4527490894217112,2.2963063971067768,2.1467357589854608,1.7206323143655395,1.670634583125765,1.4324240077022317,-2.168776898297764,-0.5456351721673136,1.7245908680906696,1.6714752917130093,1.2208622842379446,2.825111237588196,5.063772018454116,7.760968650556022,7.430161854591599,6.040005630526157,8.855934280814752,8.78573831495881,8.78921833129197,8.467309429486697,8.543172780375185,-5.268701764336492,-11.69134577079154,-13.671345690868652,-42.322292700083686,-46.258995066461374,191.0500030517578,0.03538911027584146
2024-07-11,252.60000610351562,255.4199981689453,250.9199981689453,251.1199951171875,5341.8,-0.5819712744034033,0.00396285116992523,1.7815432381495948,255.33999633789062,256.0,246.5384994506836,-1.6526988647398655,1.8583286897227103,3,8.58350513910295,-27.15147795847397,252.58999633789062,252.42999267578125,257.3699951171875,263.19000244140625,260.95001220703125,8947.7,7014.9,6539.3,6562.1,4755.7,0.06338536099190772,-1.919416612319913,-2.2113329800642623,0.8583982102280396,1.8579998127419728,-0.4872621175087022,-0.49733799727278427,-0.6877151646353719,0.6782866184606995,0.30836821788255975,3.4425395925782913,2.2963063971067768,2.1467357589854608,1.7206323143655395,1.670634583125765,-1.8328384967484013,-2.168776898297764,-0.5456351721673136,1.7245908680906696,1.6714752917130093,2.66550545019415,2.825111237588196,5.063772018454116,7.760968650556022,7.430161854591599,9.099263549322247,8.855934280814752,8.78573831495881,8.78921833129197,8.467309429486697,20.832404912863534,-5.268701764336492,-11.69134577079154,-13.671345690868652,-42.322292700083686,184.5,-0.034284234216857556
2024-07-12,251.6199951171875,255.2899932861328,249.69000244140625,253.97000122070312,4705.5,1.1349180307946627,0.19910800004860896,2.230005954768068,253.49599609375,256.11199951171875,247.44699935913087,0.18698722435750437,2.6361208171714834,4,8.456699810987274,-33.419174089297975,251.1199951171875,252.58999633789062,252.42999267578125,257.3699951171875,263.19000244140625,5341.8,8947.7,7014.9,6539.3,6562.1,-0.5819712744034033,0.06338536099190772,-1.919416612319913,-2.2113329800642623,0.8583982102280396,0.00396285116992523,-0.4872621175087022,-0.49733799727278427,-0.6877151646353719,0.6782866184606995,1.7815432381495948,3.4425395925782913,2.2963063971067768,2.1467357589854608,1.7206323143655395,-1.6526988647398655,-1.8328384967484013,-2.168776898297764,-0.5456351721673136,1.7245908680906696,1.8583286897227103,2.66550545019415,2.825111237588196,5.063772018454116,7.760968650556022,8.58350513910295,9.099263549322247,8.855934280814752,8.78573831495881,8.78921833129197,-27.15147795847397,20.832404912863534,-5.268701764336492,-11.69134577079154,-13.671345690868652,187.35000610351562,0.015447187552930286
2024-07-15,256.0199890136719,256.3900146484375,252.1199951171875,252.86000061035156,4404.3,-0.43705973343952653,0.8071771402588857,1.681308623351661,252.5939971923828,255.68799896240233,248.63849945068358,0.1053086854499341,1.6978469420441789,0,8.390563640478067,-35.121160786624436,253.97000122070312,251.1199951171875,252.58999633789062,252.42999267578125,257.3699951171875,4705.5,5341.8,8947.7,7014.9,6539.3,1.1349180307946627,-0.5819712744034033,0.06338536099190772,-1.919416612319913,-2.2113329800642623,0.19910800004860896,0.00396285116992523,-0.4872621175087022,-0.49733799727278427,-0.6877151646353719,2.230005954768068,1.7815432381495948,3.4425395925782913,2.2963063971067768,2.1467357589854608,0.18698722435750437,-1.6526988647398655,-1.8328384967484013,-2.168776898297764,-0.5456351721673136,2.6361208171714834,1.8583286897227103,2.66550545019415,2.825111237588196,5.063772018454116,8.456699810987274,8.58350513910295,9.099263549322247,8.855934280814752,8.78573831495881,-33.419174089297975,-27.15147795847397,20.832404912863534,-5.268701764336492,-11.69134577079154,185.22000122070312,-0.011369120968352742
2024-07-16,253.77999877929688,256.7799987792969,252.6699981689453,256.0299987792969,4780.4,1.2536574235915587,0.3638369717332335,1.625405600107124,253.31399841308593,255.6699996948242,249.84299926757814,1.0721872392468024,2.4763549628591175,1,8.472488669631757,-27.02459279161007,252.86000061035156,253.97000122070312,251.1199951171875,252.58999633789062,252.42999267578125,4404.3,4705.5,5341.8,8947.7,7014.9,-0.43705973343952653,1.1349180307946627,-0.5819712744034033,0.06338536099190772,-1.919416612319913,0.8071771402588857,0.19910800004860896,0.00396285116992523,-0.4872621175087022,-0.49733799727278427,1.681308623351661,2.230005954768068,1.7815432381495948,3.4425395925782913,2.2963063971067768,0.1053086854499341,0.18698722435750437,-1.6526988647398655,-1.8328384967484013,-2.168776898297764,1.6978469420441789,2.6361208171714834,1.8583286897227103,2.66550545019415,2.825111237588196,8.390563640478067,8.456699810987274,8.58350513910295,9.099263549322247,8.855934280814752,-35.121160786624436,-33.419174089297975,-27.15147795847397,20.832404912863534,-5.268701764336492,186.0399932861328,0.004427124824670559
2024-07-17,254.0,255.57000732421875,249.61000061035156,251.22000122070312,5625.3,-1.8786851468683086,-0.7928753618620998,2.3278548382155937,253.03999938964844,255.1729995727539,250.87999954223633,-0.7192531510177402,0.13552362846267485,2,8.635207311481674,-10.546946434392668,256.0299987792969,252.86000061035156,253.97000122070312,251.1199951171875,252.58999633789062,4780.4,4404.3,4705.5,5341.8,8947.7,1.2536574235915587,-0.43705973343952653,1.1349180307946627,-0.5819712744034033,0.06338536099190772,0.3638369717332335,0.8071771402588857,0.19910800004860896,0.00396285116992523,-0.4872621175087022,1.625405600107124,1.681308623351661,2.230005954768068,1.7815432381495948,3.4425395925782913,1.0721872392468024,0.1053086854499341,0.18698722435750437,-1.6526988647398655,-1.8328384967484013,2.4763549628591175,1.6978469420441789,2.6361208171714834,1.8583286897227103,2.66550545019415,8.472488669631757,8.390563640478067,8.456699810987274,8.58350513910295,9.099263549322247,-27.02459279161007,-35.121160786624436,-33.419174089297975,-27.15147795847397,20.832404912863534,171.1999969482422,-0.07976777506687205
2024-07-18,252.13999938964844,252.4499969482422,245.72000122070312,247.35000610351562,6351.6,-1.5404804945397643,0.36621215049557065,2.6789251233330704,252.28600158691407,253.81299896240233,251.65699996948243,-1.9565078729498864,-1.7114540292895053,3,8.75661945690434,2.5328103055838103,251.22000122070312,256.0299987792969,252.86000061035156,253.97000122070312,251.1199951171875,5625.3,4780.4,4404.3,4705.5,5341.8,-1.8786851468683086,1.2536574235915587,-0.43705973343952653,1.1349180307946627,-0.5819712744034033,-0.7928753618620998,0.3638369717332335,0.8071771402588857,0.19910800004860896,0.00396285116992523,2.3278548382155937,1.625405600107124,1.681308623351661,2.230005954768068,1.7815432381495948,-0.7192531510177402,1.0721872392468024,0.1053086854499341,0.18698722435750437,-1.6526988647398655,0.13552362846267485,2.4763549628591175,1.6978469420441789,2.6361208171714834,1.8583286897227103,8.635207311481674,8.472488669631757,8.390563640478067,8.456699810987274,8.58350513910295,-10.546946434392668,-27.02459279161007,-35.121160786624436,-33.419174089297975,-27.15147795847397,171.8699951171875,0.003913540776217861
2024-07-19,248.64999389648438,248.99000549316406,245.1699981689453,247.6300048828125,4468.9,0.11319942283716244,0.5255661050700411,1.5443732484162875,251.01800231933595,252.25699920654296,251.94850006103516,-1.3497029715874187,-1.7140388520576644,4,8.405121315992718,-24.95234896511189,247.35000610351562,251.22000122070312,256.0299987792969,252.86000061035156,253.97000122070312,6351.6,5625.3,4780.4,4404.3,4705.5,-1.5404804945397643,-1.8786851468683086,1.2536574235915587,-0.43705973343952653,1.1349180307946627,0.36621215049557065,-0.7928753618620998,0.3638369717332335,0.8071771402588857,0.19910800004860896,2.6789251233330704,2.3278548382155937,1.625405600107124,1.681308623351661,2.230005954768068,-1.9565078729498864,-0.7192531510177402,1.0721872392468024,0.1053086854499341,0.18698722435750437,-1.7114540292895053,0.13552362846267485,2.4763549628591175,1.6978469420441789,2.6361208171714834,8.75661945690434,8.635207311481674,8.472488669631757,8.390563640478067,8.456699810987274,2.5328103055838103,-10.546946434392668,-27.02459279161007,-35.121160786624436,-33.419174089297975,165.77000427246094,-0.035491889323481685
2024-07-22,248.75,255.5800018310547,248.0,254.0800018310547,5647.6,2.604691201009568,0.45228570653927935,3.06101913402692,251.26200256347656,251.9279998779297,252.3995002746582,1.1215381708446825,0.6658101757601731,0,8.639163005825445,-1.945430711935614,247.6300048828125,247.35000610351562,251.22000122070312,256.0299987792969,252.86000061035156,4468.9,6351.6,5625.3,4780.4,4404.3,0.11319942283716244,-1.5404804945397643,-1.8786851468683086,1.2536574235915587,-0.43705973343952653,0.5255661050700411,0.36621215049557065,-0.7928753618620998,0.3638369717332335,0.8071771402588857,1.5443732484162875,2.6789251233330704,2.3278548382155937,1.625405600107124,1.681308623351661,-1.3497029715874187,-1.9565078729498864,-0.7192531510177402,1.0721872392468024,0.1053086854499341,-1.7140388520576644,-1.7114540292895053,0.13552362846267485,2.4763549628591175,1.6978469420441789,8.405121315992718,8.75661945690434,8.635207311481674,8.472488669631757,8.390563640478067,-24.95234896511189,2.5328103055838103,-10.546946434392668,-27.02459279161007,-35.121160786624436,169.35000610351562,0.021596197977835407
2024-07-23,256.5899963378906,257.3299865722656,253.75,256.05999755859375,3905.5,0.7792804287114263,0.9878756646518383,1.4089997427841898,251.26800231933595,252.29100036621094,253.20550003051758,1.9071251393035116,1.1273442037128545,1,8.270397111436798,-30.709932670386507,254.0800018310547,247.6300048828125,247.35000610351562,251.22000122070312,256.0299987792969,5647.6,4468.9,6351.6,5625.3,4780.4,2.604691201009568,0.11319942283716244,-1.5404804945397643,-1.8786851468683086,1.2536574235915587,0.45228570653927935,0.5255661050700411,0.36621215049557065,-0.7928753618620998,0.3638369717332335,3.06101913402692,1.5443732484162875,2.6789251233330704,2.3278548382155937,1.625405600107124,1.1215381708446825,-1.3497029715874187,-1.9565078729498864,-0.7192531510177402,1.0721872392468024,0.6658101757601731,-1.7140388520576644,-1.7114540292895053,0.13552362846267485,2.4763549628591175,8.639163005825445,8.405121315992718,8.75661945690434,8.635207311481674,8.472488669631757,-1.945430711935614,-24.95234896511189,2.5328103055838103,-10.546946434392668,-27.02459279161007,169.82000732421875,0.0027753244981629788
